"id_day_all","x","y","id_month","POSIXct","behavior","species","id"
"006",705966.552704349,7481298.27268434,"Dec",2018-12-07 09:15:00,"Frugivory","Trichilia catigua","50.0"
"006",705966.552704349,7481298.27268434,"Dec",2018-12-07 09:20:00,"Frugivory","Trichilia catigua","50.0"
"006",705966.552704349,7481298.27268434,"Dec",2018-12-07 09:25:00,"Locomotion","Trichilia catigua","50.0"
"006",705974.714564754,7481319.80351758,"Dec",2018-12-07 09:30:00,"Locomotion","X","NA"
"006",705988.061116306,7481326.06087106,"Dec",2018-12-07 09:35:00,"Locomotion","X","NA"
"006",706007.690612349,7481332.21464567,"Dec",2018-12-07 09:40:00,"Locomotion","X","NA"
"006",706012.193293907,7481347.65331155,"Dec",2018-12-07 09:45:00,"Locomotion","X","NA"
"006",706019.987366108,7481358.73364629,"Dec",2018-12-07 09:50:00,"Inactive","X","NA"
"006",706031.628844548,7481360.32849772,"Dec",2018-12-07 09:55:00,"Frugivory","Xylopia brasiliensis","51.0"
"006",706031.628844548,7481360.32849772,"Dec",2018-12-07 10:00:00,"Frugivory","Xylopia brasiliensis","51.0"
"006",706031.628844548,7481360.32849772,"Dec",2018-12-07 10:05:00,"Frugivory","Xylopia brasiliensis","51.0"
"006",706037.094562641,7481360.46188579,"Dec",2018-12-07 10:10:00,"Frugivory","Xylopia brasiliensis","f11_f"
"006",706037.094562641,7481360.46188579,"Dec",2018-12-07 10:15:00,"Frugivory","Xylopia brasiliensis","f11_f"
"006",706037.094562641,7481360.46188579,"Dec",2018-12-07 10:20:00,"Locomotion","Xylopia brasiliensis","f11_f"
"006",706040.01349989,7481384.98778619,"Dec",2018-12-07 10:25:00,"Locomotion","X","NA"
"006",706033.051954496,7481402.56339931,"Dec",2018-12-07 10:30:00,"Locomotion","X","NA"
"006",706023.190654319,7481415.31461557,"Dec",2018-12-07 10:35:00,"Locomotion","X","NA"
"006",706006.506513788,7481423.4351656,"Dec",2018-12-07 10:40:00,"Inactive","X","NA"
"006",705998.756181771,7481420.66562337,"Dec",2018-12-07 10:45:00,"Inactive","X","NA"
"006",705987.108016595,7481407.07109508,"Dec",2018-12-07 10:50:00,"Inactive","X","NA"
"006",705987.108016595,7481407.07109508,"Dec",2018-12-07 10:55:00,"Resting","X","NA"
"006",705987.108016595,7481407.07109508,"Dec",2018-12-07 11:00:00,"Resting","X","NA"
"006",705987.108016595,7481407.07109508,"Dec",2018-12-07 11:05:00,"Resting","X","NA"
"006",705987.108016595,7481407.07109508,"Dec",2018-12-07 11:10:00,"Resting","X","NA"
"006",705987.108016595,7481407.07109508,"Dec",2018-12-07 11:15:00,"Resting","X","NA"
"006",705987.108016595,7481407.07109508,"Dec",2018-12-07 11:20:00,"Resting","X","NA"
"006",705987.108016595,7481407.07109508,"Dec",2018-12-07 11:25:00,"Resting","X","NA"
"006",705979.673738213,7481400.83848436,"Dec",2018-12-07 11:30:00,"Resting","X","NA"
"006",705979.673738213,7481400.83848436,"Dec",2018-12-07 11:35:00,"Resting","X","NA"
"006",705979.673738213,7481400.83848436,"Dec",2018-12-07 11:40:00,"Resting","X","NA"
"006",705979.673738213,7481400.83848436,"Dec",2018-12-07 11:45:00,"Resting","X","NA"
"006",705979.673738213,7481400.83848436,"Dec",2018-12-07 11:50:00,"Resting","X","NA"
"006",705979.673738213,7481400.83848436,"Dec",2018-12-07 11:55:00,"Resting","X","NA"
"006",705962.782576678,7481401.30220198,"Dec",2018-12-07 12:00:00,"Locomotion","X","NA"
"006",705944.044357674,7481405.214889,"Dec",2018-12-07 12:05:00,"Locomotion","X","NA"
"006",705924.711711443,7481410.91573967,"Dec",2018-12-07 12:10:00,"Locomotion","X","NA"
"006",705916.046814424,7481415.54357761,"Dec",2018-12-07 12:15:00,"Foraging","X","NA"
"006",705908.451658431,7481424.53167349,"Dec",2018-12-07 12:20:00,"Foraging","X","NA"
"006",705907.743585711,7481437.96441821,"Dec",2018-12-07 12:25:00,"Foraging","X","NA"
"006",705912.90361416,7481431.69982332,"Dec",2018-12-07 12:30:00,"Frugivory","Syagrus romanzoffiana","52.0"
"006",705912.90361416,7481431.69982332,"Dec",2018-12-07 12:35:00,"Frugivory","Syagrus romanzoffiana","52.0"
"006",705912.90361416,7481431.69982332,"Dec",2018-12-07 12:40:00,"Frugivory","Syagrus romanzoffiana","52.0"
"006",705923.202453671,7481448.6400806,"Dec",2018-12-07 12:45:00,"Locomotion","X","NA"
"006",705926.797120922,7481467.7229431,"Dec",2018-12-07 12:50:00,"Locomotion","X","NA"
"006",705935.084150428,7481488.0222258,"Dec",2018-12-07 12:55:00,"Locomotion","X","NA"
"006",705938.334224605,7481495.49425754,"Dec",2018-12-07 13:00:00,"Frugivory","Syagrus romanzoffiana","53.0"
"006",705938.334224605,7481495.49425754,"Dec",2018-12-07 13:05:00,"Frugivory","Syagrus romanzoffiana","53.0"
"006",705938.334224605,7481495.49425754,"Dec",2018-12-07 13:10:00,"Frugivory","Syagrus romanzoffiana","53.0"
"006",705947.775024886,7481509.01379007,"Dec",2018-12-07 13:15:00,"Inactive","X","NA"
"006",705947.775024886,7481509.01379007,"Dec",2018-12-07 13:20:00,"Inactive","X","NA"
"006",705947.775024886,7481509.01379007,"Dec",2018-12-07 13:25:00,"Inactive","X","NA"
"006",705947.775024886,7481509.01379007,"Dec",2018-12-07 13:30:00,"Resting","X","NA"
"006",705947.775024886,7481509.01379007,"Dec",2018-12-07 13:35:00,"Resting","X","NA"
"006",705947.775024886,7481509.01379007,"Dec",2018-12-07 13:40:00,"Resting","X","NA"
"006",705947.775024886,7481509.01379007,"Dec",2018-12-07 13:45:00,"Resting","X","NA"
"006",705947.775024886,7481509.01379007,"Dec",2018-12-07 13:50:00,"Resting","X","NA"
"006",705947.775024886,7481509.01379007,"Dec",2018-12-07 13:55:00,"Resting","X","NA"
"006",705947.775024886,7481509.01379007,"Dec",2018-12-07 14:00:00,"Resting","X","NA"
"006",705947.775024886,7481509.01379007,"Dec",2018-12-07 14:05:00,"Resting","X","NA"
"006",705947.775024886,7481509.01379007,"Dec",2018-12-07 14:10:00,"Resting","X","NA"
"006",705947.775024886,7481509.01379007,"Dec",2018-12-07 14:15:00,"Resting","X","NA"
"006",705947.775024886,7481509.01379007,"Dec",2018-12-07 14:20:00,"Resting","X","NA"
"006",705960.811585276,7481527.25427583,"Dec",2018-12-07 14:25:00,"Resting","X","NA"
"006",705960.811585276,7481527.25427583,"Dec",2018-12-07 14:30:00,"Resting","X","NA"
"006",705960.811585276,7481527.25427583,"Dec",2018-12-07 14:35:00,"Resting","X","NA"
"006",705960.811585276,7481527.25427583,"Dec",2018-12-07 14:40:00,"Resting","X","NA"
"006",705963.432000064,7481502.00084579,"Dec",2018-12-07 14:45:00,"Locomotion","X","NA"
"006",705958.41716498,7481475.50787202,"Dec",2018-12-07 14:50:00,"Locomotion","X","NA"
"006",705951.724716491,7481453.13865412,"Dec",2018-12-07 14:55:00,"Locomotion","X","NA"
"006",705950.629103339,7481431.11354696,"Dec",2018-12-07 15:00:00,"Locomotion","X","NA"
"006",705973.709473689,7481427.37991359,"Dec",2018-12-07 15:05:00,"Locomotion","X","NA"
"006",705981.596716418,7481436.32319648,"Dec",2018-12-07 15:10:00,"Inactive","X","NA"
"006",705981.596716418,7481436.32319648,"Dec",2018-12-07 15:15:00,"Inactive","X","NA"
"006",705992.151323963,7481443.80747931,"Dec",2018-12-07 15:20:00,"Foraging","X","NA"
"006",705999.657109669,7481447.53485026,"Dec",2018-12-07 15:25:00,"Foraging","X","NA"
"006",705999.657109669,7481447.53485026,"Dec",2018-12-07 15:30:00,"Foraging","X","NA"
"006",706010.451211304,7481447.21813765,"Dec",2018-12-07 15:35:00,"Frugivory","Casearia sylvestris","54.0"
"006",706010.451211304,7481447.21813765,"Dec",2018-12-07 15:40:00,"Frugivory","Casearia sylvestris","54.0"
"006",706010.451211304,7481447.21813765,"Dec",2018-12-07 15:45:00,"Frugivory","Casearia sylvestris","54.0"
"006",706024.643276205,7481450.60967186,"Dec",2018-12-07 15:50:00,"Inactive","X","NA"
"006",706024.643276205,7481450.60967186,"Dec",2018-12-07 15:55:00,"Inactive","X","NA"
"006",706033.221438909,7481455.72568852,"Dec",2018-12-07 16:00:00,"Frugivory","Casearia sylvestris","55.0"
"006",706033.221438909,7481455.72568852,"Dec",2018-12-07 16:05:00,"Frugivory","Casearia sylvestris","55.0"
"006",706033.221438909,7481455.72568852,"Dec",2018-12-07 16:10:00,"Frugivory","Casearia sylvestris","55.0"
"006",706041.765415858,7481460.08668264,"Dec",2018-12-07 16:15:00,"Inactive","X","NA"
"006",706041.765415858,7481460.08668264,"Dec",2018-12-07 16:20:00,"Inactive","X","NA"
"006",706055.806797139,7481478.09367641,"Dec",2018-12-07 16:25:00,"Resting","X","NA"
"006",706055.806797139,7481478.09367641,"Dec",2018-12-07 16:30:00,"Resting","X","NA"
"006",706055.806797139,7481478.09367641,"Dec",2018-12-07 16:35:00,"Resting","X","NA"
"006",706055.806797139,7481478.09367641,"Dec",2018-12-07 16:40:00,"Resting","X","NA"
"006",706055.806797139,7481478.09367641,"Dec",2018-12-07 16:45:00,"Resting","X","NA"
"006",706050.562649914,7481489.95183464,"Dec",2018-12-07 16:50:00,"Resting","X","NA"
"006",706050.562649914,7481489.95183464,"Dec",2018-12-07 16:55:00,"Resting","X","NA"
"006",706050.562649914,7481489.95183464,"Dec",2018-12-07 17:00:00,"Resting","X","NA"
"006",706050.562649914,7481489.95183464,"Dec",2018-12-07 17:05:00,"Resting","X","NA"
"006",706050.562649914,7481489.95183464,"Dec",2018-12-07 17:10:00,"Resting","X","NA"
"006",706050.562649914,7481489.95183464,"Dec",2018-12-07 17:15:00,"Resting","X","NA"
"006",706050.562649914,7481489.95183464,"Dec",2018-12-07 17:20:00,"Resting","X","NA"
"006",706031.587010954,7481504.91214551,"Dec",2018-12-07 17:25:00,"Locomotion","X","NA"
"006",706013.582449677,7481527.52971138,"Dec",2018-12-07 17:30:00,"Locomotion","X","NA"
"006",705996.052057829,7481514.62092176,"Dec",2018-12-07 17:35:00,"Locomotion","X","NA"
"006",706001.458603343,7481495.19427921,"Dec",2018-12-07 17:40:00,"Locomotion","X","NA"
"006",706001.458603343,7481495.19427921,"Dec",2018-12-07 17:45:00,"Sleeping site","Unknown","SS05"
"007",706001.458603343,7481495.19427921,"Dec",2018-12-08 07:50:00,"Sleeping site","Unknown","SS05"
"007",706001.458603343,7481495.19427921,"Dec",2018-12-08 07:55:00,"Locomotion","X","NA"
"007",705984.478964541,7481507.2558207,"Dec",2018-12-08 08:00:00,"Locomotion","X","NA"
"007",705974.754796674,7481524.25223038,"Dec",2018-12-08 08:05:00,"Locomotion","X","NA"
"007",705966.666389978,7481545.52679169,"Dec",2018-12-08 08:10:00,"Locomotion","X","NA"
"007",705951.028771621,7481555.84522,"Dec",2018-12-08 08:15:00,"Foraging","X","NA"
"007",705942.643487162,7481549.31628198,"Dec",2018-12-08 08:20:00,"Foraging","X","NA"
"007",705948.16776027,7481539.0932568,"Dec",2018-12-08 08:25:00,"Foraging","Syagrus romanzoffiana","56.0"
"007",705948.16776027,7481539.0932568,"Dec",2018-12-08 08:30:00,"Frugivory","Syagrus romanzoffiana","56.0"
"007",705948.16776027,7481539.0932568,"Dec",2018-12-08 08:35:00,"Frugivory","Syagrus romanzoffiana","56.0"
"007",705948.16776027,7481539.0932568,"Dec",2018-12-08 08:40:00,"Inactive","Syagrus romanzoffiana","56.0"
"007",705948.16776027,7481539.0932568,"Dec",2018-12-08 08:45:00,"Inactive","Syagrus romanzoffiana","56.0"
"007",705955.896619288,7481530.2628096,"Dec",2018-12-08 08:50:00,"Frugivory","Syagrus romanzoffiana","57.0"
"007",705955.896619288,7481530.2628096,"Dec",2018-12-08 08:55:00,"Frugivory","Syagrus romanzoffiana","57.0"
"007",705955.896619288,7481530.2628096,"Dec",2018-12-08 09:00:00,"Locomotion","Syagrus romanzoffiana","57.0"
"007",705937.018983893,7481519.64125738,"Dec",2018-12-08 09:05:00,"Locomotion","X","NA"
"007",705924.34379455,7481504.68618937,"Dec",2018-12-08 09:10:00,"Locomotion","X","NA"
"007",705914.706150416,7481523.35176699,"Dec",2018-12-08 09:15:00,"Locomotion","X","NA"
"007",705903.432839369,7481538.45695394,"Dec",2018-12-08 09:20:00,"Inactive","X","NA"
"007",705903.432839369,7481538.45695394,"Dec",2018-12-08 09:25:00,"Inactive","X","NA"
"007",705891.045093927,7481529.82912381,"Dec",2018-12-08 09:30:00,"Locomotion","X","NA"
"007",705890.987817873,7481520.27582593,"Dec",2018-12-08 09:35:00,"Locomotion","X","NA"
"007",705893.525144158,7481496.60393787,"Dec",2018-12-08 09:40:00,"Locomotion","X","NA"
"007",705893.296495841,7481471.20257266,"Dec",2018-12-08 09:45:00,"Inactive","X","NA"
"007",705890.059060742,7481449.37040829,"Dec",2018-12-08 09:50:00,"Resting","X","NA"
"007",705890.059060742,7481449.37040829,"Dec",2018-12-08 09:55:00,"Resting","X","NA"
"007",705890.059060742,7481449.37040829,"Dec",2018-12-08 10:00:00,"Resting","X","NA"
"007",705890.059060742,7481449.37040829,"Dec",2018-12-08 10:05:00,"Resting","X","NA"
"007",705890.059060742,7481449.37040829,"Dec",2018-12-08 10:10:00,"Resting","X","NA"
"007",705890.059060742,7481449.37040829,"Dec",2018-12-08 10:15:00,"Resting","X","NA"
"007",705888.983639092,7481434.15785456,"Dec",2018-12-08 10:20:00,"Resting","X","NA"
"007",705888.983639092,7481434.15785456,"Dec",2018-12-08 10:25:00,"Resting","X","NA"
"007",705888.983639092,7481434.15785456,"Dec",2018-12-08 10:30:00,"Resting","X","NA"
"007",705888.983639092,7481434.15785456,"Dec",2018-12-08 10:35:00,"Resting","X","NA"
"007",705888.983639092,7481434.15785456,"Dec",2018-12-08 10:40:00,"Resting","X","NA"
"007",705888.983639092,7481434.15785456,"Dec",2018-12-08 10:45:00,"Resting","X","NA"
"007",705888.983639092,7481434.15785456,"Dec",2018-12-08 10:50:00,"Resting","X","NA"
"007",705888.983639092,7481434.15785456,"Dec",2018-12-08 10:55:00,"Resting","X","NA"
"007",705888.983639092,7481434.15785456,"Dec",2018-12-08 11:00:00,"Resting","X","NA"
"007",705888.983639092,7481434.15785456,"Dec",2018-12-08 11:05:00,"Resting","X","NA"
"007",705888.983639092,7481434.15785456,"Dec",2018-12-08 11:10:00,"Locomotion","X","NA"
"007",705880.099444459,7481422.1349241,"Dec",2018-12-08 11:15:00,"Locomotion","X","NA"
"007",705866.827233181,7481422.71211731,"Dec",2018-12-08 11:20:00,"Locomotion","X","NA"
"007",705850.315256346,7481429.93624413,"Dec",2018-12-08 11:25:00,"Locomotion","X","NA"
"007",705839.764760791,7481441.53842255,"Dec",2018-12-08 11:30:00,"Locomotion","X","NA"
"007",705828.815686648,7481433.06203378,"Dec",2018-12-08 11:35:00,"Frugivory","Syagrus romanzoffiana","f12_f"
"007",705828.815686648,7481433.06203378,"Dec",2018-12-08 11:40:00,"Frugivory","Syagrus romanzoffiana","f12_f"
"007",705828.815686648,7481433.06203378,"Dec",2018-12-08 11:45:00,"Frugivory","Syagrus romanzoffiana","f12_f"
"007",705828.815686648,7481433.06203378,"Dec",2018-12-08 11:50:00,"Frugivory","Syagrus romanzoffiana","f12_f"
"007",705836.319050868,7481416.2452763,"Dec",2018-12-08 11:55:00,"Inactive","X","NA"
"007",705836.319050868,7481416.2452763,"Dec",2018-12-08 12:00:00,"Inactive","X","NA"
"007",705836.319050868,7481416.2452763,"Dec",2018-12-08 12:05:00,"Inactive","X","NA"
"007",705836.319050868,7481416.2452763,"Dec",2018-12-08 12:10:00,"Resting","X","NA"
"007",705836.319050868,7481416.2452763,"Dec",2018-12-08 12:15:00,"Resting","X","NA"
"007",705846.810206896,7481410.68372923,"Dec",2018-12-08 12:20:00,"Resting","Xylopia brasiliensis","58.0"
"007",705846.810206896,7481410.68372923,"Dec",2018-12-08 12:25:00,"Resting","Xylopia brasiliensis","58.0"
"007",705846.810206896,7481410.68372923,"Dec",2018-12-08 12:30:00,"Resting","Xylopia brasiliensis","58.0"
"007",705846.810206896,7481410.68372923,"Dec",2018-12-08 12:35:00,"Resting","Xylopia brasiliensis","58.0"
"007",705846.810206896,7481410.68372923,"Dec",2018-12-08 12:40:00,"Resting","Xylopia brasiliensis","58.0"
"007",705846.810206896,7481410.68372923,"Dec",2018-12-08 12:45:00,"Resting","Xylopia brasiliensis","58.0"
"007",705846.810206896,7481410.68372923,"Dec",2018-12-08 12:50:00,"Resting","Xylopia brasiliensis","58.0"
"007",705846.810206896,7481410.68372923,"Dec",2018-12-08 12:55:00,"Resting","Xylopia brasiliensis","58.0"
"007",705846.810206896,7481410.68372923,"Dec",2018-12-08 13:00:00,"Resting","Xylopia brasiliensis","58.0"
"007",705846.810206896,7481410.68372923,"Dec",2018-12-08 13:05:00,"Frugivory","Xylopia brasiliensis","58.0"
"007",705846.810206896,7481410.68372923,"Dec",2018-12-08 13:10:00,"Frugivory","Xylopia brasiliensis","58.0"
"007",705857.519643195,7481408.52547301,"Dec",2018-12-08 13:15:00,"Locomotion","X","NA"
"007",705864.289694048,7481407.76497604,"Dec",2018-12-08 13:20:00,"Locomotion","X","NA"
"007",705882.649841659,7481397.26604283,"Dec",2018-12-08 13:25:00,"Locomotion","X","NA"
"007",705902.847316434,7481386.95498722,"Dec",2018-12-08 13:30:00,"Locomotion","X","NA"
"007",705924.857763651,7481387.37596659,"Dec",2018-12-08 13:35:00,"Locomotion","X","NA"
"007",705939.334798576,7481386.95464546,"Dec",2018-12-08 13:40:00,"Inactive","X","NA"
"007",705939.334798576,7481386.95464546,"Dec",2018-12-08 13:45:00,"Inactive","X","NA"
"007",705958.93537062,7481386.47727853,"Dec",2018-12-08 13:50:00,"Foraging","X","NA"
"007",705973.221028479,7481384.79247445,"Dec",2018-12-08 13:55:00,"Foraging","X","NA"
"007",705976.370395048,7481376.39079696,"Dec",2018-12-08 14:00:00,"Frugivory","Plinia trunciflora","60.0"
"007",705976.370395048,7481376.39079696,"Dec",2018-12-08 14:05:00,"Frugivory","Plinia trunciflora","60.0"
"007",705976.370395048,7481376.39079696,"Dec",2018-12-08 14:10:00,"Frugivory","Plinia trunciflora","60.0"
"007",705981.090963909,7481373.74395337,"Dec",2018-12-08 14:15:00,"Frugivory","Plinia trunciflora","61.0"
"007",705981.090963909,7481373.74395337,"Dec",2018-12-08 14:20:00,"Frugivory","Plinia trunciflora","61.0"
"007",705981.090963909,7481373.74395337,"Dec",2018-12-08 14:25:00,"Locomotion","Plinia trunciflora","61.0"
"007",705984.227980628,7481379.99386986,"Dec",2018-12-08 14:30:00,"Gummivory","Pilocarpus pauciflorus","f12_g"
"007",705984.227980628,7481379.99386986,"Dec",2018-12-08 14:35:00,"Gummivory","Pilocarpus pauciflorus","f12_g"
"007",705992.913425932,7481388.81248757,"Dec",2018-12-08 14:40:00,"Inactive","X","NA"
"007",706001.675956503,7481387.91926515,"Dec",2018-12-08 14:45:00,"Resting","X","NA"
"007",706001.675956503,7481387.91926515,"Dec",2018-12-08 14:50:00,"Resting","X","NA"
"007",706001.675956503,7481387.91926515,"Dec",2018-12-08 14:55:00,"Resting","X","NA"
"007",706001.675956503,7481387.91926515,"Dec",2018-12-08 15:00:00,"Resting","X","NA"
"007",706001.675956503,7481387.91926515,"Dec",2018-12-08 15:05:00,"Resting","X","NA"
"007",706001.675956503,7481387.91926515,"Dec",2018-12-08 15:10:00,"Locomotion","X","NA"
"007",706013.335536623,7481384.99868096,"Dec",2018-12-08 15:15:00,"Locomotion","X","NA"
"007",706027.473263962,7481387.30722005,"Dec",2018-12-08 15:20:00,"Locomotion","X","NA"
"007",706046.993357709,7481391.79301847,"Dec",2018-12-08 15:25:00,"Locomotion","X","NA"
"007",706061.481097948,7481392.20167872,"Dec",2018-12-08 15:30:00,"Locomotion","X","NA"
"007",706068.016978762,7481374.33172879,"Dec",2018-12-08 15:35:00,"Locomotion","X","NA"
"007",706064.610478645,7481358.94385907,"Dec",2018-12-08 15:40:00,"Locomotion","X","NA"
"007",706062.143151291,7481340.22947191,"Dec",2018-12-08 15:45:00,"Locomotion","X","NA"
"007",706056.846671249,7481322.92086948,"Dec",2018-12-08 15:50:00,"Inactive","X","NA"
"007",706052.880145363,7481309.37552102,"Dec",2018-12-08 15:55:00,"Inactive","X","NA"
"007",706052.880145363,7481309.37552102,"Dec",2018-12-08 16:00:00,"Inactive","X","NA"
"007",706052.880145363,7481309.37552102,"Dec",2018-12-08 16:05:00,"Foraging","X","NA"
"007",706052.880145363,7481309.37552102,"Dec",2018-12-08 16:10:00,"Foraging","X","NA"
"007",706045.06515108,7481317.70366714,"Dec",2018-12-08 16:15:00,"Foraging","Syagrus romanzoffiana","62.0"
"007",706045.06515108,7481317.70366714,"Dec",2018-12-08 16:20:00,"Frugivory","Syagrus romanzoffiana","62.0"
"007",706058.503849112,7481319.18583155,"Dec",2018-12-08 16:25:00,"Frugivory","Syagrus romanzoffiana","63.0"
"007",706058.503849112,7481319.18583155,"Dec",2018-12-08 16:30:00,"Frugivory","Syagrus romanzoffiana","63.0"
"007",706053.381305166,7481301.56509914,"Dec",2018-12-08 16:35:00,"Locomotion","X","NA"
"007",706047.673455229,7481286.33184119,"Dec",2018-12-08 16:40:00,"Locomotion","X","NA"
"007",706045.004445106,7481268.91223718,"Dec",2018-12-08 16:45:00,"Locomotion","X","NA"
"007",706050.327348639,7481258.28355778,"Dec",2018-12-08 16:50:00,"Locomotion","X","NA"
"007",706061.638640937,7481248.03556027,"Dec",2018-12-08 16:55:00,"Locomotion","Syagrus romanzoffiana","64.0"
"007",706061.638640937,7481248.03556027,"Dec",2018-12-08 17:00:00,"Frugivory","Syagrus romanzoffiana","64.0"
"007",706061.638640937,7481248.03556027,"Dec",2018-12-08 17:05:00,"Frugivory","Syagrus romanzoffiana","64.0"
"007",706061.638640937,7481248.03556027,"Dec",2018-12-08 17:10:00,"Frugivory","Syagrus romanzoffiana","64.0"
"007",706066.376653521,7481247.16799299,"Dec",2018-12-08 17:15:00,"Frugivory","Syagrus romanzoffiana","f13_f"
"007",706066.376653521,7481247.16799299,"Dec",2018-12-08 17:20:00,"Frugivory","Syagrus romanzoffiana","f13_f"
"007",706066.376653521,7481247.16799299,"Dec",2018-12-08 17:25:00,"Locomotion","Syagrus romanzoffiana","f13_f"
"007",706067.566343054,7481233.15088053,"Dec",2018-12-08 17:30:00,"Locomotion","X","NA"
"007",706055.406268916,7481231.49472788,"Dec",2018-12-08 17:35:00,"Locomotion","X","NA"
"007",706044.331833408,7481237.29888502,"Dec",2018-12-08 17:40:00,"Locomotion","X","NA"
"007",706029.363765906,7481242.49414321,"Dec",2018-12-08 17:45:00,"Locomotion","Unknown","SS02"
"007",706029.363765906,7481242.49414321,"Dec",2018-12-08 17:50:00,"Sleeping site","Unknown","SS02"
"008",706029.363765906,7481242.49414321,"Dec",2018-12-09 07:35:00,"Sleeping site","Unknown","SS02"
"008",706029.363765906,7481242.49414321,"Dec",2018-12-09 07:40:00,"Locomotion","Unknown","SS02"
"008",706020.841402298,7481249.61794582,"Dec",2018-12-09 07:45:00,"Locomotion","X","NA"
"008",706008.919071371,7481256.22608357,"Dec",2018-12-09 07:50:00,"Locomotion","X","NA"
"008",705994.175752589,7481261.9667996,"Dec",2018-12-09 07:55:00,"Locomotion","X","NA"
"008",705980.346089841,7481263.20964669,"Dec",2018-12-09 08:00:00,"Frugivory","Plinia trunciflora","65.0"
"008",705980.346089841,7481263.20964669,"Dec",2018-12-09 08:05:00,"Frugivory","Plinia trunciflora","65.0"
"008",705980.346089841,7481263.20964669,"Dec",2018-12-09 08:10:00,"Frugivory","Plinia trunciflora","65.0"
"008",705971.858740671,7481265.18066677,"Dec",2018-12-09 08:15:00,"Frugivory","Plinia trunciflora","66.0"
"008",705971.858740671,7481265.18066677,"Dec",2018-12-09 08:20:00,"Frugivory","Plinia trunciflora","66.0"
"008",705971.858740671,7481265.18066677,"Dec",2018-12-09 08:25:00,"Locomotion","Plinia trunciflora","66.0"
"008",705963.572107982,7481279.49738061,"Dec",2018-12-09 08:30:00,"Locomotion","X","NA"
"008",705962.776196857,7481295.8998795,"Dec",2018-12-09 08:35:00,"Inactive","X","NA"
"008",705962.776196857,7481295.8998795,"Dec",2018-12-09 08:40:00,"Inactive","X","NA"
"008",705962.776196857,7481295.8998795,"Dec",2018-12-09 08:45:00,"Inactive","X","NA"
"008",705962.776196857,7481295.8998795,"Dec",2018-12-09 08:50:00,"Resting","X","NA"
"008",705962.776196857,7481295.8998795,"Dec",2018-12-09 08:55:00,"Resting","X","NA"
"008",705961.448032703,7481307.40839013,"Dec",2018-12-09 09:00:00,"Resting","X","NA"
"008",705961.448032703,7481307.40839013,"Dec",2018-12-09 09:05:00,"Resting","X","NA"
"008",705961.448032703,7481307.40839013,"Dec",2018-12-09 09:10:00,"Resting","X","NA"
"008",705961.448032703,7481307.40839013,"Dec",2018-12-09 09:15:00,"Resting","X","NA"
"008",705961.448032703,7481307.40839013,"Dec",2018-12-09 09:20:00,"Resting","X","NA"
"008",705961.448032703,7481307.40839013,"Dec",2018-12-09 09:25:00,"Resting","X","NA"
"008",705961.448032703,7481307.40839013,"Dec",2018-12-09 09:30:00,"Resting","X","NA"
"008",705961.448032703,7481307.40839013,"Dec",2018-12-09 09:35:00,"Resting","X","NA"
"008",705961.448032703,7481307.40839013,"Dec",2018-12-09 09:40:00,"Resting","X","NA"
"008",705961.448032703,7481307.40839013,"Dec",2018-12-09 09:45:00,"Resting","X","NA"
"008",705960.54223816,7481325.46557298,"Dec",2018-12-09 09:50:00,"Locomotion","X","NA"
"008",705969.678675377,7481339.60709011,"Dec",2018-12-09 09:55:00,"Locomotion","X","NA"
"008",705972.972731739,7481353.52572555,"Dec",2018-12-09 10:00:00,"Locomotion","X","NA"
"008",705970.021903499,7481367.15163006,"Dec",2018-12-09 10:05:00,"Locomotion","X","NA"
"008",705962.159258321,7481379.81592525,"Dec",2018-12-09 10:10:00,"Inactive","X","NA"
"008",705962.159258321,7481379.81592525,"Dec",2018-12-09 10:15:00,"Inactive","X","NA"
"008",705953.975294205,7481387.84486957,"Dec",2018-12-09 10:20:00,"Foraging","X","NA"
"008",705953.975294205,7481387.84486957,"Dec",2018-12-09 10:25:00,"Foraging","X","NA"
"008",705955.81153498,7481403.29737911,"Dec",2018-12-09 10:30:00,"Foraging","Trichilia catigua","67.0"
"008",705955.81153498,7481403.29737911,"Dec",2018-12-09 10:35:00,"Frugivory","Trichilia catigua","67.0"
"008",705955.81153498,7481403.29737911,"Dec",2018-12-09 10:40:00,"Frugivory","Trichilia catigua","67.0"
"008",705955.81153498,7481403.29737911,"Dec",2018-12-09 10:45:00,"Frugivory","Trichilia catigua","67.0"
"008",705951.788892092,7481401.0931879,"Dec",2018-12-09 10:50:00,"Frugivory","Syagrus romanzoffiana","f14_f"
"008",705951.788892092,7481401.0931879,"Dec",2018-12-09 10:55:00,"Frugivory","Syagrus romanzoffiana","f14_f"
"008",705951.788892092,7481401.0931879,"Dec",2018-12-09 11:00:00,"Frugivory","Syagrus romanzoffiana","f14_f"
"008",705951.788892092,7481401.0931879,"Dec",2018-12-09 11:05:00,"Locomotion","Syagrus romanzoffiana","f14_f"
"008",705940.559791717,7481407.58751747,"Dec",2018-12-09 11:10:00,"Locomotion","X","NA"
"008",705924.032654226,7481404.21007042,"Dec",2018-12-09 11:15:00,"Locomotion","X","NA"
"008",705914.523995795,7481397.16307509,"Dec",2018-12-09 11:20:00,"Locomotion","X","NA"
"008",705898.61796867,7481395.98265782,"Dec",2018-12-09 11:25:00,"Locomotion","X","NA"
